game,iteration,loss,reward,lives_left
2,1067,1.9094462642798982,0.0,1
2,1068,1.698407612657558,0.0,1
2,1069,1.6158364934488556,0.0,1
2,1070,2.75365037307642,0.0,1
2,1073,0.89418708457294,0.0,1
2,1074,1.6149299120265428,0.0,1
2,1075,2.0729958690024395,0.0,1
2,1077,2.8053115512557394,0.0,1
2,1079,1.261178572234056,0.0,1
2,1080,0.858350118876654,0.0,1
2,1081,1.4876069358513333,0.0,1
2,1083,1.9426326562044431,0.0,1
2,1084,1.4347632444277623,0.0,1
2,1085,1.2081198307793932,0.0,1
2,1086,1.2850294166375529,0.0,1
2,1087,1.7146346747097607,0.0,1
2,1088,0.30244861522502986,0.0,1
2,1089,1.231526874360912,0.0,1
2,1090,0.6051502760317594,0.0,1
2,1091,1.1364258480379135,0.0,1
2,1092,0.46326794284049566,0.0,1
2,1093,0.9841722459171041,0.0,1
2,1095,0.9749855616332666,0.0,1
2,1096,0.9390951371055684,0.0,1
2,1097,0.7412036528400225,0.0,1
2,1099,0.8847109820090663,0.0,1
2,1100,1.057407053102628,0.0,1
2,1101,0.30462297496889046,0.0,1
2,1102,1.1733828498101972,0.0,1
2,1103,1.1602079836735006,0.0,1
2,1104,1.1273208633791307,0.0,1
2,1105,0.4935136585045213,0.0,1
2,1107,1.3195449091281954,0.0,1
2,1109,0.6787589282510601,0.0,1
2,1111,0.863086479691623,0.0,1
2,1112,0.7443984472918543,0.0,1
2,1113,2.764795043335921,0.0,1
2,1115,0.3483116941574734,0.0,1
2,1116,0.9780375868850865,0.0,1
2,1117,1.6827813015947217,0.0,1
2,1119,0.3896513771898396,0.0,1
2,1120,1.26034172815263,0.0,1
2,1121,0.546276123704816,0.0,1
2,1122,3.5156779944719565,0.0,1
2,1123,1.0470376388620226,0.0,1
2,1124,0.6058064668796678,0.0,1
2,1125,0.8102475736004005,0.0,1
3,1126,1.1586618895824556,0.0,3
3,1127,0.4910614950500003,0.0,3
3,1128,0.8827027928316014,0.0,3
3,1129,0.8306910779562315,0.0,3
3,1130,0.38320595704422455,0.0,3
3,1132,0.5549547131848247,0.0,3
3,1133,0.41575852412527065,0.0,3
3,1134,0.29336256518041576,0.0,3
4,1135,0.6280403011171776,0.0,3
4,1136,0.5089206987573482,0.0,3
4,1137,0.5077833921257784,0.0,3
4,1138,0.49343353083859703,0.0,3
4,1140,0.39240499990599403,0.0,3
4,1141,0.33382697478264434,0.0,3
4,1142,1.0348064283317924,0.0,3
4,1143,0.43504584854415285,0.0,3
4,1145,0.4237542366637804,0.0,3
4,1146,0.4090042659047382,0.0,3
4,1147,0.305455681837264,0.0,3
4,1148,1.0174313365488759,0.0,3
4,1149,0.9035009100666731,0.0,3
4,1150,0.2514537461303846,0.0,3
4,1152,0.3930394378281617,0.0,3
4,1153,0.48482276442200867,0.0,3
4,1155,0.6824321210902607,0.0,3
4,1157,0.7173052532831264,0.0,3
4,1159,0.6000698689171292,0.0,3
4,1160,0.4637472722087663,0.0,3
4,1161,0.3715295352013913,0.0,3
4,1162,1.3843755406680907,0.0,3
4,1163,0.26728469120059933,0.0,3
4,1164,0.38708110214655533,0.0,3
4,1165,0.3447606303370155,0.0,3
4,1167,2.748078693436397,0.0,3
4,1169,0.7885298736613341,0.0,3
4,1170,0.24902328543376498,0.0,3
4,1171,0.44931910170375566,0.0,3
4,1172,0.40008461208474294,0.0,3
4,1173,0.6829421868786066,0.0,3
4,1174,0.4557714840050387,0.0,3
4,1175,0.4137316887109547,0.0,3
4,1176,0.7336043085431254,0.0,3
4,1177,0.2894907027380608,0.0,3
4,1178,0.6784514431428281,0.0,3
4,1179,0.35408260242450823,0.0,3
4,1180,0.3340417371625258,0.0,3
4,1181,0.4997549900899868,0.0,3
4,1182,0.24288489088392326,0.0,3
4,1183,0.24980101337243157,0.0,3
4,1184,0.31381876252105806,0.0,3
4,1185,0.4749182076850681,0.0,3
4,1186,0.5640119688674639,0.0,3
4,1187,0.28029847321941437,0.0,3
4,1188,0.386262306002503,0.0,3
4,1190,0.5802864884718874,0.0,3
4,1192,0.35332713211146943,0.0,3
4,1193,0.2346324154887025,0.0,3
4,1194,0.16245525447532025,0.0,3
4,1196,0.17640152653346344,0.0,3
4,1197,0.5331927892017664,0.0,3
4,1198,0.5107114745780704,0.0,3
4,1200,0.1427025546706195,0.0,3
4,1202,0.4736619477844394,0.0,3
4,1203,0.3898967509919356,0.0,3
4,1205,0.11959523655960703,0.0,3
4,1206,0.6756733431457588,0.0,3
4,1207,1.081730821690062,0.0,3
4,1208,0.5420334469280935,0.0,3
4,1209,0.1867590980457769,0.0,3
4,1210,0.15202034328185574,0.0,3
4,1212,0.2598054259008606,0.0,3
4,1214,0.2140520066873465,0.0,3
4,1218,0.35934264981172526,0.0,3
4,1219,0.22364569596850206,0.0,3
4,1220,0.3159822413927028,0.0,3
4,1221,0.6963671408926333,0.0,3
4,1222,0.6921491292137785,0.0,3
4,1223,0.6409566376529995,0.0,3
4,1225,0.4373186069006844,0.0,3
4,1227,0.23992960401822389,0.0,3
4,1228,0.5300812853737269,0.0,3
4,1229,0.36560236937449325,0.0,3
4,1231,0.3570525706796318,0.0,3
4,1233,0.261835410902716,0.0,3
4,1235,0.27666100837687924,0.0,3
4,1236,0.20995020235412373,0.0,3
4,1237,0.3973282035493288,0.0,3
4,1238,0.23988466599101788,0.0,3
4,1239,0.1080391593443902,0.0,3
4,1240,0.659765061819643,0.0,3
4,1241,0.23593098711242735,0.0,3
4,1243,0.11073185431298428,0.0,3
4,1244,0.21000064286763243,5.0,3
4,1246,0.3600688751062372,0.0,3
4,1247,0.12899793618580782,0.0,3
4,1249,0.9429443359887459,0.0,3
4,1250,1.3239558668390772,0.0,3
4,1251,0.3386974328920758,0.0,3
4,1252,0.33956492266464416,0.0,3
4,1253,0.41119852764279713,0.0,3
4,1255,0.43475567029458856,0.0,3
4,1257,0.36123277661752284,0.0,3
4,1258,0.4639107167501505,0.0,3
4,1259,0.7803969124683087,0.0,3
4,1260,1.5049434942623068,0.0,3
4,1263,1.5793922344992661,0.0,3
4,1264,0.39888877505253095,0.0,3
4,1266,1.3386447343842038,0.0,3
4,1267,6.33341340106429,0.0,3
4,1268,0.5171639963222346,0.0,3
4,1270,1.383341893669869,0.0,3
4,1271,2.45614912634501,0.0,3
4,1273,0.44988566418588094,0.0,3
4,1274,1.2745102098860026,0.0,3
4,1275,0.41171119439460535,0.0,3
4,1276,0.19924386131736568,0.0,3
4,1277,1.561781523657573,0.0,3
4,1278,1.5874718020601724,0.0,3
4,1279,1.5924397379488657,0.0,3
4,1280,1.5822984819048402,0.0,3
4,1281,1.067275842940691,0.0,3
4,1282,0.48228674646636605,0.0,3
4,1283,1.355691788766412,0.0,3
4,1284,0.7427517992455103,0.0,3
4,1285,2.743338241223677,0.0,3
4,1286,0.6760638950756779,0.0,3
4,1287,1.3151166547311635,0.0,3
4,1288,0.3585352886036944,0.0,3
4,1289,1.3072971087559941,0.0,3
4,1290,1.398670059994138,0.0,3
4,1291,0.30373399352933705,0.0,3
4,1293,1.712673945995348,0.0,3
4,1294,2.2490660763021357,0.0,3
4,1296,2.147461675177209,0.0,3
4,1297,2.499682871208374,0.0,3
4,1300,2.130797555155229,0.0,3
4,1302,1.163766134121848,0.0,3
4,1303,0.8844795477924752,0.0,3
4,1304,2.886350090947766,0.0,3
4,1306,1.340704818347895,0.0,3
4,1307,1.4762897711350147,0.0,3
4,1309,0.6818190350740002,0.0,3
4,1311,0.9087608796922864,0.0,3
4,1313,2.2200801377219093,0.0,3
4,1314,0.9193423718286575,0.0,3
4,1317,0.9388776737073452,0.0,3
4,1318,0.9428523278656699,0.0,3
4,1319,3.647826794270709,0.0,3
4,1320,1.0640914120447533,0.0,3
4,1322,1.2293353269831355,0.0,3
4,1323,1.4890105584388726,0.0,3
4,1324,2.005923250978708,0.0,3
4,1327,1.1404089721301673,0.0,2
4,1329,1.3493329109954304,0.0,2
4,1330,0.949318597417976,0.0,2
4,1331,0.8184913685717282,0.0,2
4,1333,5.620091205684098,0.0,2
4,1334,1.4834538443925767,0.0,2
4,1335,0.7714923144889836,0.0,2
4,1336,0.6321258112052672,0.0,2
4,1337,0.7598944844642389,0.0,2
4,1338,1.373892135685906,0.0,2
4,1339,7.041368803958205,0.0,2
4,1341,1.8439555214361207,0.0,2
4,1342,0.9773867958819438,0.0,2
4,1343,0.9640861250741058,0.0,2
4,1344,0.4059105831932795,0.0,2
4,1345,0.7108379069396896,0.0,2
4,1346,0.8983257259969916,0.0,2
4,1348,0.4658493311394309,0.0,2
4,1351,0.46493590576184307,0.0,2
4,1352,0.7952361832704394,0.0,2
4,1353,0.995169241768606,0.0,2
4,1354,0.2856887824058195,0.0,2
4,1356,1.285436621356712,0.0,2
4,1357,1.4685225872666174,0.0,2
4,1358,0.640668102751954,0.0,2
4,1359,0.9505451383953276,0.0,2
4,1362,10.243850894939557,0.0,2
4,1363,0.8196117089296164,0.0,2
4,1364,0.7021877936837571,0.0,2
4,1365,0.8184249150097673,0.0,2
4,1367,1.198534604730487,0.0,2
4,1368,0.614611915283992,0.0,2
4,1371,1.1099505829152803,0.0,2
4,1372,0.9360149222502369,0.0,2
4,1374,1.8042394428547885,0.0,2
4,1377,0.694434851015006,0.0,2
4,1378,0.7247711687380224,0.0,2
4,1379,0.2665272597094958,0.0,2
4,1380,0.3233485757212825,0.0,2
4,1381,0.2906658167985261,0.0,2
4,1382,0.3432295891559699,0.0,2
4,1383,0.2438072988994362,0.0,2
4,1384,0.4025947165327356,0.0,2
4,1387,0.4351472311924829,0.0,2
4,1388,0.2898704094411966,0.0,2
4,1389,0.6698765727708471,0.0,2
4,1391,1.0872221036039893,0.0,2
4,1395,0.701303707486011,0.0,2
4,1396,0.48238379228903716,0.0,2
4,1397,0.45506335197352055,0.0,2
4,1398,0.6518590879274154,0.0,2
4,1401,0.2665535281449035,0.0,2
4,1402,0.26256408160904454,0.0,2
4,1403,1.0318603371709065,0.0,2
4,1405,0.4642871473343301,0.0,2
4,1410,0.5309642511827506,0.0,2
4,1411,1.0198625401305637,0.0,2
4,1412,0.7005659302656472,0.0,2
4,1413,0.9986768410544025,0.0,2
4,1415,0.4646715214844407,0.0,2
4,1416,0.8988152290246688,0.0,2
4,1417,1.0048162070963826,0.0,2
4,1419,0.932583783748039,0.0,2
4,1420,0.3638727664799507,0.0,2
4,1421,0.5301882593298504,0.0,2
4,1422,4.12400551690504,0.0,2
4,1423,1.0018895317506207,0.0,2
4,1424,0.6043152847729745,0.0,2
4,1426,0.8992710201475264,0.0,2
4,1427,0.7153092439815187,0.0,2
4,1428,0.4059687973952548,0.0,2
4,1429,0.3141258696257589,0.0,2
4,1430,0.25759782923012475,0.0,2
4,1431,0.21732817369378873,0.0,2
4,1432,0.4350935827580756,0.0,2
4,1435,0.44091031083059135,0.0,2
4,1436,0.557995669400944,0.0,2
4,1437,1.0170371355355794,0.0,2
4,1438,0.7349020838660456,0.0,2
4,1439,0.33558181417459054,0.0,2
4,1442,0.3213241535682059,0.0,2
4,1443,0.5964590380224902,0.0,2
4,1444,0.34076650139894865,0.0,2
4,1445,0.278116556202171,0.0,2
4,1446,0.5788129714851024,0.0,2
4,1448,1.8984314527634223,0.0,2
4,1449,0.504192338577186,0.0,2
4,1450,0.2396328793685843,0.0,2
4,1451,0.2777180513681381,0.0,2
4,1452,0.5891297990353014,5.0,2
4,1453,0.22778835710995188,0.0,2
4,1454,0.21475984396770564,0.0,2
4,1455,0.6610945905157043,0.0,2
4,1456,0.2064476740167582,0.0,2
4,1457,0.5029731028779899,0.0,2
4,1458,0.3145592662302315,0.0,2
4,1459,0.19583625418655645,5.0,2
4,1460,0.5045622177572896,0.0,2
4,1461,0.5954342635921799,0.0,2
4,1462,0.9113639156930473,0.0,2
4,1464,0.6743900492028189,0.0,2
4,1465,0.7250098116716452,0.0,2
4,1466,0.5193518041131854,0.0,2
4,1467,0.6967828992352835,0.0,2
4,1468,0.7806681853082728,0.0,2
4,1470,0.8956392488440705,10.0,2
4,1472,0.44874163035235326,0.0,2
4,1473,0.562079601861149,0.0,2
4,1474,0.43092008230036005,0.0,2
4,1475,0.4860689509658515,0.0,2
4,1479,0.30895307409818124,0.0,2
4,1481,0.584555059091816,0.0,2
4,1483,0.7020821953418911,0.0,2
4,1484,0.4782953298608014,0.0,2
4,1485,1.079898011817588,0.0,2
4,1486,0.5685435964264103,0.0,2
4,1487,0.32442761300927114,0.0,2
4,1488,0.3530274773947289,0.0,2
4,1489,0.4263152846717604,0.0,2
4,1490,0.26827089211048505,0.0,2
4,1494,0.3627643370643778,0.0,2
4,1495,0.31736305270442355,0.0,2
4,1497,0.23605285259060485,0.0,2
4,1498,0.28793565232662516,0.0,2
4,1500,0.4760296909170718,0.0,2
4,1501,0.278455967985584,0.0,2
4,1504,0.1827882802240454,0.0,2
4,1506,0.20184279255104134,0.0,2
4,1508,0.30911822653565746,0.0,2
4,1509,0.16103601526049952,0.0,2
4,1510,0.32608522369195697,0.0,2
4,1512,0.28105745488086153,0.0,2
4,1513,0.25436355776874664,0.0,2
4,1514,0.19397572046148623,0.0,2
4,1515,0.16055682355737286,0.0,2
4,1516,0.37751152850823433,0.0,2
4,1517,0.468072836365244,0.0,2
4,1518,0.3784325366117773,0.0,2
4,1519,0.3551401593095564,0.0,2
4,1520,0.2907723866510701,0.0,2
4,1521,0.22776199376352596,0.0,2
4,1522,0.16321399134853257,0.0,2
4,1523,0.23341398753246004,0.0,2
4,1524,0.4182539318717363,0.0,2
4,1525,0.2412152788337872,0.0,2
4,1527,0.16858418895602292,0.0,2
4,1529,0.48865525068619925,0.0,2
4,1531,0.30479603639939223,0.0,2
4,1532,0.26379009907919726,0.0,2
4,1534,0.576919324626931,0.0,2
4,1535,0.18792966322691684,0.0,2
4,1536,0.15313642131638583,0.0,2
4,1537,0.3241426803764079,0.0,2
4,1538,0.16783793286052878,0.0,2
4,1539,0.22156917170013174,0.0,2
4,1540,0.17196841801664206,0.0,2
4,1541,0.16489733591356068,0.0,2
4,1542,0.08906968470807179,15.0,2
4,1544,0.10498180690050929,0.0,2
4,1545,0.16172079780330906,0.0,2
4,1546,0.1919295284514929,0.0,2
4,1547,0.1679578869091495,0.0,2
4,1548,0.1335068712315608,0.0,2
4,1549,0.19694241519100694,0.0,2
4,1550,0.4351966033924925,0.0,2
4,1552,0.13503170469661072,0.0,2
4,1553,0.16136806191036848,0.0,2
4,1555,0.2642959516535732,0.0,2
4,1556,0.11422499550946248,0.0,2
4,1557,0.29935149099687314,0.0,2
4,1558,0.06227364426805116,0.0,2
4,1559,0.35698336511305606,0.0,2
4,1561,0.09397127263656968,0.0,2
4,1562,0.3832297456486332,0.0,2
4,1564,0.151234663818901,0.0,2
4,1566,0.1432178062587486,0.0,2
4,1567,0.11311492437203961,0.0,2
4,1569,0.17956093999771622,0.0,2
4,1570,0.11746471913198894,0.0,2
4,1571,0.10451430242380359,0.0,2
4,1572,0.06751494476188326,0.0,2
4,1575,0.19383678023019407,0.0,2
4,1577,0.16499427263650232,0.0,2
4,1581,0.09847926040766272,0.0,2
4,1584,0.0481772155220574,5.0,2
4,1586,0.11231387738439452,0.0,2
4,1587,0.09468888416343295,0.0,2
4,1589,0.059293467933093584,0.0,2
4,1591,0.14152617819700822,0.0,2
4,1593,0.05311436007588476,0.0,2
4,1594,0.06609563442971353,0.0,2
4,1595,0.15645261669683605,0.0,2
4,1596,0.06672207489511114,0.0,2
4,1598,0.05135812669860289,0.0,2
4,1599,0.1066588067383258,0.0,2
4,1600,0.1450665793297362,0.0,2
4,1604,0.08144814398757261,0.0,2
4,1605,0.07786759197130014,0.0,2
4,1607,0.04704244495094871,0.0,2
4,1610,0.0713651866620888,0.0,2
4,1611,0.05838477351624,0.0,2
4,1612,0.047444141258881925,0.0,2
4,1613,0.15699255246806013,0.0,2
4,1615,0.0711996537008249,0.0,2
4,1617,0.12217515460191367,0.0,2
4,1618,0.05212913631963238,0.0,2
4,1619,0.19455799827349915,0.0,2
4,1620,0.17653917620807538,0.0,2
4,1622,0.22398405165612628,0.0,2
4,1623,0.06255211700253968,0.0,2
4,1624,0.05742051867426573,0.0,2
4,1625,0.09573770213250199,0.0,2
4,1626,0.05943989097361834,0.0,2
4,1627,0.06487184432778002,0.0,2
4,1629,0.08219785286771364,0.0,2
4,1630,0.13053555075935,0.0,2
4,1631,0.03908029128072507,0.0,2
4,1632,0.037865412036728704,0.0,2
4,1633,0.06444126351995587,0.0,2
4,1636,0.04176015799917177,0.0,2
4,1637,0.04091128866534767,0.0,2
4,1639,0.1533581773144841,0.0,2
4,1640,0.07538483822832255,0.0,2
4,1641,0.1300880777487015,0.0,2
4,1642,0.11745455870048827,0.0,2
4,1646,0.07182933027198493,0.0,2
4,1647,0.17868803005590286,0.0,2
4,1648,0.055605830778450036,0.0,2
4,1649,0.04776686643907578,0.0,2
4,1650,0.03407722258797348,0.0,2
4,1651,0.1250308328833041,0.0,2
4,1652,0.08747151101777789,0.0,2
4,1653,0.03839105780883897,0.0,2
4,1654,0.03993792678243238,0.0,2
4,1655,0.048547571705893224,0.0,2
4,1656,0.0646802651832434,0.0,2
4,1660,0.05103505765564128,0.0,2
4,1661,0.1013933635442187,0.0,2
4,1662,0.03206450147952226,0.0,2
4,1663,0.12575553494073247,0.0,2
4,1664,0.061139744704588744,0.0,2
4,1665,0.05205841450378454,0.0,2
4,1666,0.05001426512389637,0.0,2
4,1667,0.05545817151074175,0.0,2
4,1668,0.13057606720428983,0.0,2
4,1669,0.10536846459840694,0.0,2
4,1670,0.12081739379532566,0.0,2
4,1671,0.04608124145570446,0.0,2
4,1672,0.07819913565701453,0.0,2
4,1673,0.17104299972881223,0.0,2
4,1674,0.526027602329038,0.0,2
4,1676,0.17682861615441017,0.0,2
4,1677,0.12240132183049914,0.0,2
4,1679,0.12070362943204616,0.0,2
4,1680,0.12204715299043382,0.0,2
4,1682,0.1398714477984911,5.0,2
4,1685,0.10913439580751871,0.0,2
4,1686,0.055551155308086506,0.0,2
4,1687,0.09071703582947238,0.0,2
4,1689,0.06414632803205408,0.0,2
4,1690,0.0618099341233671,0.0,2
4,1692,0.09033436491796225,0.0,2
4,1693,0.09765013526414855,0.0,2
4,1694,0.07762980461439975,0.0,2
4,1695,0.07811614460174549,0.0,2
4,1696,0.07744622858995964,0.0,2
4,1698,0.0604644778369618,0.0,2
4,1699,0.08930331801665935,0.0,2
4,1702,0.10216899958569128,0.0,2
4,1703,0.04387691771587896,0.0,2
4,1704,0.2540508477849881,0.0,2
4,1705,0.08110969389191094,0.0,2
4,1706,0.13900261581038834,0.0,2
4,1707,0.1382582431301619,0.0,2
4,1708,0.06891706905705702,0.0,2
4,1709,0.104220501396962,0.0,2
4,1710,0.07088274944523511,0.0,2
4,1711,0.051330565745744065,0.0,2
4,1713,0.08393708892972493,0.0,2
4,1714,0.1095531758401818,0.0,2
4,1716,0.051836286390159116,0.0,2
4,1717,0.06124257043936222,0.0,2
4,1718,0.07760689734215351,0.0,2
4,1720,0.07618819690226021,0.0,2
4,1721,0.10155697914111612,0.0,2
4,1722,0.135763124160439,0.0,2
4,1725,0.09151627025605366,0.0,2
4,1726,0.057481767363604455,0.0,2
4,1727,0.10795685432910124,0.0,2
4,1728,0.08840725560770803,0.0,2
4,1729,0.09320876224470696,0.0,2
4,1730,0.2371903753786014,0.0,2
4,1731,0.06076905836695677,0.0,2
4,1732,0.10355090128605719,0.0,2
4,1733,0.17092519538525777,0.0,2
4,1736,0.06915464878687086,0.0,2
4,1737,0.09833645076913387,0.0,2
4,1738,0.08193797819192311,0.0,2
4,1739,0.09726488471107496,0.0,2
4,1741,0.022704106411482943,0.0,2
4,1743,0.044310670455805126,0.0,2
4,1744,0.09135662360776461,0.0,2
4,1745,0.06404520888302091,0.0,2
4,1746,0.08024784811512159,0.0,2
4,1748,0.06776388391968949,0.0,2
4,1749,0.09016600731549068,0.0,2
4,1752,0.06760369318916809,0.0,2
4,1755,0.16420656079978538,0.0,2
4,1756,0.0505133630029709,0.0,2
4,1757,0.04358261109443637,0.0,2
4,1758,0.1351713498412348,0.0,2
4,1759,0.04715242866590063,0.0,2
4,1760,0.07536769517401233,0.0,2
4,1761,0.12310886664224148,0.0,2
4,1763,0.08424525684158951,10.0,2
4,1764,0.058853802430882764,0.0,2
4,1765,0.07422663629939738,0.0,2
4,1766,0.0523766659367501,0.0,2
4,1767,0.06681482000774362,0.0,2
4,1768,0.035399432766193,0.0,2
4,1769,0.08605223545267006,0.0,2
4,1771,0.09434744122063833,0.0,2
4,1772,0.06831526612095497,0.0,2
4,1773,0.061593149270916664,0.0,2
4,1774,0.06374703014086905,0.0,2
4,1775,0.05340688164917138,0.0,2
4,1776,0.09881919477751792,0.0,2
4,1777,0.07307213020896143,0.0,2
4,1778,0.10108108215105437,0.0,2
4,1779,0.04461977499081281,0.0,2
4,1780,0.04858177597807653,0.0,2
4,1781,0.019882835866306004,0.0,2
4,1782,0.04927064078322262,0.0,2
4,1783,0.0822670848669764,0.0,2
4,1785,0.02950460275028389,0.0,2
4,1786,0.05841447997659139,0.0,2
4,1787,1.5087575786380687,0.0,2
4,1788,0.056762062305668694,0.0,2
4,1789,1.6385487840410315,0.0,2
4,1790,0.26587117550904815,0.0,2
4,1791,0.14828067774610937,0.0,2
4,1793,1.4564692841641227,0.0,2
4,1794,0.030486421472340833,0.0,2
4,1795,0.1141899034894103,0.0,2
4,1796,0.10281509036350857,0.0,2
4,1797,2.890147279873149,0.0,2
4,1798,0.04268324154833448,0.0,2
4,1799,0.22591498555177644,0.0,2
4,1800,0.042182864110503024,0.0,2
4,1803,1.5919165263830461,0.0,2
4,1804,0.021036584200759375,0.0,2
4,1805,1.4237156675770115,0.0,2
4,1806,1.496479908798012,0.0,2
4,1807,1.4424041745471146,0.0,2
4,1808,0.1080960192305314,0.0,2
4,1809,0.11488165101474021,0.0,2
4,1810,0.08907314051063503,0.0,2
4,1812,0.1470223156679724,0.0,2
4,1813,1.6379535506367702,0.0,2
4,1814,1.4806293005182105,0.0,2
4,1815,0.03624356371176689,0.0,2
4,1817,1.473852800072618,0.0,2
4,1818,1.5873228837298192,0.0,2
4,1819,0.08461457035852617,0.0,2
4,1820,0.028983516563216457,0.0,2
4,1821,0.1165193100909351,0.0,2
4,1822,0.2921663809314301,0.0,2
4,1823,0.04236317420211617,0.0,2
4,1824,0.021542957041850167,0.0,2
4,1825,0.03518038537679763,0.0,2
4,1826,1.532329694992824,0.0,2
4,1827,0.020477873727045275,0.0,2
4,1828,1.678046418444812,0.0,2
4,1829,0.08108933170883337,0.0,2
4,1830,0.028136813822156003,0.0,2
4,1831,0.03433444272957838,0.0,2
4,1832,0.2128265780098614,0.0,2
4,1833,0.23895284937606048,0.0,2
4,1836,0.07358124381611816,0.0,2
4,1838,1.3034857979046888,0.0,2
4,1839,1.4938765335564743,0.0,2
4,1840,1.4744155284766267,0.0,2
4,1841,0.06190452376016985,0.0,2
4,1842,2.588236144708948,0.0,2
4,1845,1.6196838123329793,0.0,2
4,1847,1.6284027491436743,0.0,2
4,1848,0.3795397489893494,0.0,2
4,1849,0.08837976901774679,0.0,2
4,1850,0.07121764483278704,0.0,2
4,1851,0.06758060271709126,0.0,2
4,1852,1.496748508164866,0.0,2
4,1853,1.3281939501379556,0.0,2
4,1854,1.5326104966303147,0.0,2
4,1855,0.4634271291073164,0.0,2
4,1856,0.24047564783867276,0.0,2
4,1857,3.3318314342074515,0.0,2
4,1858,1.6237522130557922,0.0,2
4,1859,0.05707061177204296,0.0,2
4,1861,0.24260323184518123,0.0,2
4,1862,0.2531970125924911,0.0,2
4,1863,1.6117283680845111,0.0,2
4,1864,1.5881485220567706,0.0,2
4,1865,0.07975530296945453,0.0,2
4,1866,0.0566575370525811,0.0,2
4,1867,1.5954533916137303,0.0,2
4,1868,0.08176557814116817,0.0,2
4,1869,1.376105596419592,0.0,2
4,1870,0.3803411218045413,0.0,2
4,1871,0.025545256001551046,0.0,2
4,1872,0.061607186427805286,0.0,2
4,1873,0.15467854685901491,0.0,2
4,1875,1.8013770535361746,0.0,2
4,1876,0.03251536141506025,0.0,2
4,1877,1.5079637024499721,0.0,2
4,1878,1.6676457486121692,0.0,2
4,1879,0.21342634014234196,0.0,2
4,1880,0.1836627031894535,0.0,2
4,1881,0.07671151458352395,0.0,2
